Date_reported,StringencyIndex,Cumulative_cases,Recovery,New_cases,NewCases_local,NewCases_imported,Cumulative_deaths,New_deaths,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,EconomicSupportIndex,GovernmentResponseIndex,ContainmentHealthIndex,Atleast1dose,fullvaccine
07/02/2022,65.96,136438,0,290,278,4,574,9,-4,10,-22,-31,-9,6,87.5,69.19,66.57,4780845.41,4145763.7
08/02/2022,65.96,136779,0,341,321,3,574,0,-2,12,-16,-28,-6,3,87.5,69.19,66.57,4787213.833,4161287.47
09/02/2022,65.96,137103,0,324,496,17,577,3,-6,6,-11,-29,-3,6,87.5,69.19,66.57,4793582.256,4176811.24
10/02/2022,65.96,137557,0,454,443,7,583,6,-3,7,-4,-29,-2,6,87.5,69.19,66.57,4799950.679,4192335.01
11/02/2022,65.96,138007,0,450,416,8,584,1,-1,5,-4,-28,6,8,87.5,69.19,66.57,4806319.102,4207858.78
12/02/2022,65.96,138431,0,424,330,4,588,4,-7,8,-12,-31,3,8,87.5,69.19,66.57,4812687.525,4223382.55
13/02/2022,64.62,138765,0,334,253,10,591,3,-4,9,-9,-29,-1,8,87.5,68.43,65.71,4819055.948,4238906.32
14/02/2022,64.62,139028,0,263,247,16,594,3,1,12,-9,-28,-2,6,87.5,68.43,65.71,4821832.615,4242590.32
15/02/2022,70.18,139242,0,214,415,26,597,3,1,16,-7,-24,-2,7,87.5,71.56,69.28,4824609.282,4246274.32
16/02/2022,70.15,139685,0,443,232,13,601,4,-2,12,-3,-25,-2,7,87.5,71.54,69.26,4827385.949,4249958.32
17/02/2022,70.15,140030,0,345,223,9,602,1,2,13,10,-25,1,5,87.5,71.54,69.26,4829828.549,4254422.52
18/02/2022,70.15,140353,0,323,247,4,602,0,6,14,14,-22,11,10,87.5,71.54,69.26,4832271.149,4258886.72
19/02/2022,70.15,140604,0,251,285,0,605,3,0,15,5,-27,6,10,87.5,71.54,69.26,4834713.749,4263350.92
20/02/2022,70.15,140889,0,285,186,8,608,3,3,17,10,-21,6,11,87.5,71.54,69.26,4837156.349,4267815.12
21/02/2022,70.07,141083,0,194,204,14,610,2,-2,9,10,-25,-2,11,87.5,71.5,69.21,4839598.949,4272279.32
22/02/2022,70.07,141301,0,218,132,8,612,2,17,25,35,-11,-43,12,87.5,71.5,69.21,4840837,4274997
23/02/2022,70.05,141441,0,140,225,28,613,1,3,17,27,-17,7,11,87.5,71.49,69.19,4842963,4280530
24/02/2022,70.05,141694,0,253,235,41,616,3,6,20,36,-20,12,13,87.5,71.49,69.19,4848475.5,4287464.5
25/02/2022,70,141933,0,239,257,47,617,1,7,17,36,-19,19,16,87.5,71.46,69.17,4853988,4294399
26/02/2022,70,142237,0,304,222,15,619,2,1,19,24,-24,19,16,87.5,71.46,69.17,4872362.67,4298304
27/02/2022,70,142474,0,237,118,17,619,0,5,17,28,-24,20,15,87.5,71.46,69.17,4890737.34,4302209
28/02/2022,69.96,142609,0,135,108,26,621,2,5,20,31,-20,10,15,87.5,71.44,69.14,4909112.01,4306114
01/03/2022,71.55,142743,0,134,189,35,621,0,3,18,28,-20,8,16,100,73.89,70.16,4936002.01,4317756
02/03/2022,71.48,142967,0,224,256,17,623,2,-1,13,31,-20,8,16,100,73.85,70.12,4962892.01,4329398
03/03/2022,71.48,143240,0,273,235,11,623,0,3,16,34,-24,10,16,100,73.85,70.12,4995850.01,4337116.75
04/03/2022,71.48,143486,0,246,195,29,626,3,0,0,0,0,0,0,100,73.85,70.12,5028808.01,4344835.5
05/03/2022,71.48,143710,0,224,230,29,628,2,0,0,0,0,0,0,100,73.85,70.12,5061766.01,4352554.25
06/03/2022,71.48,143969,0,259,186,0,628,0,0,0,0,0,0,0,100,73.85,70.12,5094724.01,4360273
07/03/2022,71.39,144155,0,186,138,27,629,1,0,0,0,0,0,0,100,73.8,70.06,5111217.01,4362845.5
08/03/2022,71.39,144320,0,165,204,27,632,3,0,0,0,0,0,0,100,73.8,70.06,5127710.01,4365418
09/03/2022,71.39,144551,0,231,185,23,634,2,0,0,0,0,0,0,100,73.8,70.06,5144203.01,4367990.5
10/03/2022,71.36,144759,0,208,307,28,635,1,0,0,0,0,0,0,100,73.78,70.04,5160696.01,4370563
11/03/2022,71.35,145094,0,335,384,29,637,2,0,0,0,0,0,0,100,73.78,70.04,5206859,4373467
12/03/2022,71.35,145507,0,413,400,27,640,3,0,0,0,0,0,0,100,73.78,70.04,5236869.67,4376521.667
13/03/2022,71.35,145507,0,0,374,20,640,0,0,0,0,0,0,0,100,73.78,70.04,5266880.34,4379576.334
14/03/2022,71.33,146328,0,821,359,0,640,0,0,0,0,0,0,0,100,73.76,70.02,5296891.01,4382631.001
15/03/2022,71.33,146687,0,359,692,30,642,2,0,0,0,0,0,0,100,73.76,70.02,5334376.01,4388768.001
16/03/2022,65.73,147409,0,722,843,15,643,1,0,0,0,0,0,0,100,70.62,66.42,5371861.01,4394905.001
17/03/2022,65.73,148257,0,848,855,19,643,0,0,0,0,0,0,0,100,70.62,66.42,5412368.01,4400576.501
18/03/2022,65.7,149131,0,874,1481,27,643,0,0,0,0,0,0,0,100,70.6,66.4,5452875.01,4406248.001
19/03/2022,65.7,150639,0,1508,1310,7,643,0,-4,14,17,-29,20,18,100,70.6,66.4,5471848.51,4410174.251
20/03/2022,65.7,151956,0,1317,1310,7,645,2,-2,12,24,-27,20,18,100,70.6,66.4,5490822.01,4414100.501
21/03/2022,72.2,152957,0,1001,984,17,645,0,-1,14,26,-25,8,18,100,74.26,70.58,5509795.51,4418026.751
22/03/2022,72.18,154094,0,1137,1110,27,649,4,0,15,26,-26,7,18,100,74.25,70.57,5528769.01,4421953
23/03/2022,72.16,156422,0,2328,2303,25,651,2,-8,7,23,-27,6,19,100,74.24,70.56,5556272,4431776
24/03/2022,72.16,159047,0,2625,2595,30,652,1,-9,5,23,-31,4,21,100,74.24,70.56,5567383,4438377
25/03/2022,72.14,161866,0,2819,2776,43,652,0,-3,10,28,-28,13,20,100,74.23,70.55,5578494,4444978
26/03/2022,72.14,164078,0,2212,2203,9,654,2,-6,13,16,-32,17,19,100,74.23,70.55,5583488.67,4448487
27/03/2022,72.14,164078,0,2552,2540,12,660,6,-6,9,18,-30,17,19,100,74.23,70.55,5588483.34,4451996
28/03/2022,72.13,167993,0,1466,1447,19,661,1,-2,14,26,-27,4,19,100,74.22,70.54,5593478.01,4455505
29/03/2022,66.58,169256,0,1263,1236,27,661,0,-5,10,22,-27,2,20,100,71.09,66.97,5597634.68,4462088.33
30/03/2022,66.55,171439,0,2183,2175,8,663,2,-4,11,27,-25,5,19,100,71.08,66.95,5601791.35,4468671.66
31/03/2022,66.55,174136,0,2697,2681,16,664,1,-1,12,30,-28,6,19,100,71.08,66.95,5605948.02,4475254.99
01/04/2022,65.74,176898,0,2762,2743,19,665,1,-3,10,21,-30,10,21,100,70.62,66.43,5615075.27,4492406.49
02/04/2022,65.74,179563,0,2665,2655,10,669,4,-9,12,11,-33,15,20,100,70.62,66.43,5624202.52,4509557.99
03/04/2022,65.74,181967,0,2404,2393,11,673,4,-3,15,21,-27,19,18,100,70.62,66.43,5633329.77,4526709.49
04/04/2022,65.74,183560,0,1593,1555,38,679,6,2,18,30,-26,6,17,100,70.62,66.43,5642457.02,4543860.99
05/04/2022,65.74,184598,0,1038,1021,17,682,3,3,18,28,-24,4,17,100,70.62,66.43,5646477,4557959
06/04/2022,65.74,186870,0,2272,2228,44,682,0,-1,13,29,-22,5,18,100,70.62,66.43,5654575,4579684
07/04/2022,65.74,188985,0,2115,2096,19,684,2,2,15,33,-24,7,17,100,70.62,66.43,5669700,4614286
08/04/2022,65.74,191018,0,2033,2013,20,687,3,5,15,33,-19,14,18,100,70.62,66.43,5681528,4633881.75
09/04/2022,65.74,192860,0,1842,1807,35,690,3,1,21,23,-20,20,16,100,70.62,66.43,5693356,4653477.5
10/04/2022,65.74,194541,0,1681,1660,21,692,2,6,22,30,-16,21,15,100,70.62,66.43,5705184,4673073.25
11/04/2022,65.74,195465,0,924,914,10,698,6,14,30,42,-11,0,15,100,70.62,66.43,5717012,4692669
12/04/2022,65.74,196127,0,662,653,9,700,2,17,36,48,2,-11,14,100,70.62,66.43,5724634,4710122.5
13/04/2022,65.74,197417,0,1290,1277,13,702,2,6,31,63,-1,-47,18,100,70.62,66.43,5732256,4727576
14/04/2022,65.74,198346,0,929,909,20,707,5,4,27,81,-16,-57,17,100,70.62,66.43,5732949,4731646.5
15/04/2022,65.74,199008,0,662,641,21,709,2,-1,16,76,-26,-56,20,100,70.62,66.43,5733642,4735717
16/04/2022,65.74,199462,0,454,446,8,712,3,-7,14,46,-25,-24,14,100,70.62,66.43,5733776,4736044
17/04/2022,65.74,199868,0,406,396,10,714,2,-7,13,33,-11,1,14,100,70.62,66.43,5733910,4736371
18/04/2022,65.74,200190,0,322,311,11,718,4,-2,17,28,-15,-4,18,100,70.62,66.43,5734044,4736698
19/04/2022,65.74,200502,0,312,304,8,722,4,3,21,29,-13,7,16,100,70.62,66.43,5738069.429,4745703.714
20/04/2022,65.74,201460,0,958,941,17,727,5,-2,13,29,-16,10,17,100,70.62,66.43,5742094.858,4754709.428
21/04/2022,65.74,202542,0,1082,1062,20,730,3,0,12,30,-23,11,17,100,70.62,66.43,5746120.287,4763715.142
22/04/2022,65.74,203545,0,1003,988,15,730,0,0,10,27,-24,20,19,100,70.62,66.43,5750145.716,4772720.856
23/04/2022,65.74,204274,0,729,714,15,730,0,-3,16,19,-27,23,17,100,70.62,66.43,5754171.145,4781726.57
24/04/2022,65.74,204893,0,619,593,26,732,2,-1,16,22,-24,25,17,100,70.62,66.43,5758196.574,4790732.284
25/04/2022,65.74,205512,0,619,229,15,732,0,5,19,29,-20,14,15,100,70.62,66.43,5762222.003,4799737.998
26/04/2022,65.74,206042,0,530,542,8,736,4,5,19,27,-19,12,16,100,70.62,66.43,5764669.253,4813613.498
27/04/2022,65.74,206512,0,470,457,13,737,1,2,13,29,-21,13,16,100,70.62,66.43,5767116.503,4827488.998
28/04/2022,65.74,206881,0,369,358,11,739,2,4,14,31,-23,14,16,100,70.62,66.43,5769563.753,4841364.498
29/04/2022,65.74,207196,0,315,306,9,743,4,7,16,30,-22,19,16,100,70.62,66.43,5772011.003,4855239.998
30/04/2022,65.74,207469,0,273,0,0,744,1,3,22,23,-26,20,16,100,70.62,66.43,5774458.253,4869115.498
01/05/2022,65.74,207469,0,0,0,0,744,0,4,18,33,-23,10,15,100,70.62,66.43,5776905.503,4882990.998
02/05/2022,60.19,207714,0,245,106,11,744,0,2,19,30,-21,-47,21,100,67.5,62.86,5779352.753,4896866.498
03/05/2022,61.57,207867,0,153,141,12,745,1,8,25,26,-17,11,14,100,65.36,60.42,5781800.003,4910741.998
04/05/2022,61.57,208111,0,244,263,4,746,1,4,19,28,-19,12,15,100,65.36,60.42,5782266,4921879
05/05/2022,61.57,208368,0,257,230,14,748,2,7,20,28,-25,14,15,100,65.36,60.42,5783454.8,4929063.8
06/05/2022,61.57,208368,0,0,180,17,748,0,7,16,25,-23,22,16,100,65.36,60.42,5784643.6,4936248.6
07/05/2022,61.57,208535,0,167,161,6,749,1,-2,17,15,-30,21,17,100,65.36,60.42,5785832.4,4943433.4
08/05/2022,61.57,208535,0,0,0,0,749,0,2,19,18,-26,20,16,100,65.36,60.42,5787021.2,4950618.2
09/05/2022,58.21,208759,0,224,110,24,751,2,8,21,25,-23,12,15,100,63.47,58.25,5788210,4957803
10/05/2022,58.21,208939,0,180,89,8,752,1,3,20,23,-20,10,15,100,63.47,58.25,5789145.333,4964379.333
11/05/2022,58.21,209028,0,89,121,4,752,0,1,16,26,-21,10,15,100,63.47,58.25,5790080.666,4970955.667
12/05/2022,58.2,209243,0,215,94,2,752,0,0,16,27,-24,12,15,100,63.46,58.25,5791015.999,4977532
13/05/2022,58.2,209321,0,78,78,0,754,2,5,16,31,-22,15,15,100,63.46,58.25,5791617.499,4981368.625
14/05/2022,58.2,209386,0,65,65,0,754,0,-4,16,18,-28,21,16,100,63.46,58.25,5792218.999,4985205.25
15/05/2022,58.2,209386,0,0,0,0,754,0,1,21,23,-22,17,16,100,63.46,58.25,5792820.499,4989041.875
16/05/2022,58.2,209434,0,48,48,0,754,0,4,20,25,-19,9,16,100,63.46,58.25,5793421.999,4992878.5
17/05/2022,58.2,209502,0,68,68,0,754,0,6,22,24,-19,13,15,100,63.46,58.25,5794023.499,4996715.125
18/05/2022,58.2,209553,0,51,51,0,754,0,2,17,26,-17,13,15,100,63.46,58.25,5794624.999,5000551.75
19/05/2022,58.2,209607,0,54,54,0,754,0,2,15,27,-25,14,15,100,63.46,58.25,5795226.499,5004388.375
20/05/2022,58.18,209698,0,91,91,0,754,0,2,13,23,-23,22,16,100,63.46,58.24,5795827.999,5008225
21/05/2022,46.16,209699,0,1,1,0,754,0,2,17,23,-22,16,16,100,56.69,50.5,5797046.499,5013352
22/05/2022,46.16,209728,0,29,29,0,754,0,1,16,21,-23,16,16,100,56.69,50.5,5798264.999,5018479
23/05/2022,46.16,209744,0,16,16,0,754,0,0,16,20,-24,16,16,100,56.69,50.5,5799483.499,5023606
24/05/2022,46.13,209823,0,79,79,0,756,0,0,15,20,-24,16,16,100,56.68,50.49,5800701.999,5028733
25/05/2022,46.13,209861,0,38,38,0,756,0,1,15,20,-24,16,16,100,56.68,50.49,5803607.5,5035661
26/05/2022,46.12,209888,0,27,27,0,756,0,1,15,20,-24,16,16,100,56.67,50.48,5806513,5042589
27/05/2022,46.12,209922,0,34,34,0,756,0,2,16,20,-23,16,16,100,56.67,50.48,5807939,5046372
28/05/2022,46.11,209950,0,28,28,0,756,0,3,17,21,-23,16,16,100,56.67,50.47,5809365,5050155
29/05/2022,46.11,209965,0,15,15,0,756,0,4,18,22,-22,16,15,100,56.67,50.47,5809556.5,5051296.5
30/05/2022,42.37,209975,0,10,10,0,756,0,5,19,23,-21,16,15,100,54.56,48.07,5809748,5052438
31/05/2022,42.37,209989,0,14,14,0,756,0,6,20,23,-21,16,15,100,54.56,48.07,5810998.5,5055979.25
01/06/2022,42.37,210026,0,37,37,0,756,0,8,21,23,-20,13,15,100,54.56,48.07,5812249,5059520.5
02/06/2022,42.37,210045,0,19,19,0,756,0,8,21,23,-20,13,15,100,54.56,48.07,5813499.5,5063061.75
03/06/2022,42.34,210061,0,16,16,0,756,0,9,21,23,-20,13,15,100,54.55,48.05,5814750,5066603
04/06/2022,42.34,210069,0,8,8,0,756,0,9,22,23,-19,13,15,100,54.55,48.05,5815240.833,5068300.333
05/06/2022,42.34,210081,0,12,12,0,756,0,9,22,24,-19,13,16,100,54.55,48.05,5815731.667,5069997.666
06/06/2022,42.34,210083,0,2,2,0,756,0,9,22,24,-18,13,16,100,54.55,48.05,5816222.5,5071694.999
07/06/2022,42.34,210098,0,15,15,0,756,0,8,21,24,-18,13,16,100,54.55,48.05,5816713.333,5073392.332
08/06/2022,42.34,210108,0,10,10,0,756,0,6,21,23,-19,16,16,100,54.55,48.05,5817204.167,5075089.665
09/06/2022,42.32,210129,0,21,21,0,756,0,6,20,23,-19,15,16,100,54.54,48.04,5817695,5076787
10/06/2022,42.32,210138,0,9,9,0,757,0,6,20,23,-19,16,16,100,54.54,48.04,5818842.804,5079225.339
11/06/2022,42.32,210136,0,-2,0,0,757,0,6,20,23,-20,16,16,100,54.54,48.04,5819990.608,5081663.678
12/06/2022,42.32,210147,0,11,11,0,757,0,6,19,23,-20,16,15,100,54.54,48.04,5821138.412,5084102.017
13/06/2022,42.32,210158,0,11,11,0,757,0,6,20,23,-20,16,15,100,54.54,48.04,5822286.216,5086540.356
14/06/2022,42.32,210164,0,6,6,0,757,0,6,20,23,-20,16,16,100,54.54,48.04,5823434.02,5088978.695
15/06/2022,42.32,210173,0,9,9,0,757,0,5,19,22,-20,15,16,100,54.54,48.04,5824581.824,5091417.034
16/06/2022,42.32,210173,0,0,0,0,757,0,5,19,21,-19,15,16,100,54.54,48.04,5825729.628,5093855.373
17/06/2022,42.32,210180,0,7,7,0,757,0,5,19,21,-19,15,16,100,54.54,48.04,5826877.432,5096293.712
18/06/2022,42.32,210194,0,14,14,0,757,0,5,19,21,-19,14,16,100,54.54,48.04,5828025.236,5098732.051
19/06/2022,42.32,210194,0,0,0,0,757,0,4,19,20,-19,14,16,100,54.54,48.04,5829173.04,5101170.39
20/06/2022,42.32,210208,0,14,14,0,757,0,4,18,20,-18,14,16,100,54.54,48.04,5830320.844,5103608.729
21/06/2022,42.32,210214,0,6,6,0,757,0,4,18,20,-18,15,16,100,54.54,48.04,5831468.648,5106047.068
22/06/2022,42.32,210214,0,0,0,0,757,0,5,19,21,-18,15,16,100,54.54,48.04,5832616.452,5108485.407
23/06/2022,42.32,210222,0,8,8,0,757,0,5,19,21,-18,15,16,100,54.54,48.04,5833764.256,5110923.746
24/06/2022,42.32,210233,0,11,11,0,757,0,5,19,21,-18,15,16,100,54.54,48.04,5834912.06,5113362.085
25/06/2022,42.32,210238,0,5,5,0,757,0,5,20,21,-18,15,16,100,54.54,48.04,5836059.864,5115800.424
26/06/2022,42.32,210247,0,9,9,0,757,0,5,20,21,-18,16,16,100,54.54,48.04,5837207.668,5118238.763
27/06/2022,42.32,210251,0,4,4,0,757,0,6,20,21,-18,15,16,100,54.54,48.04,5838355.472,5120677.102
28/06/2022,42.32,210258,0,7,7,0,757,0,6,20,22,-18,15,16,100,54.54,48.04,5839503.276,5123115.441
29/06/2022,42.32,210278,0,20,20,0,757,0,6,20,22,-18,15,16,100,54.54,48.04,5840651.08,5125553.78
30/06/2022,42.32,210292,0,14,14,0,757,0,6,20,22,-18,15,16,100,54.54,48.04,5841798.884,5127992.119
01/07/2022,42.32,210297,0,5,5,0,757,0,6,20,22,-17,14,16,100,54.54,48.04,5842946.688,5130430.458
02/07/2022,42.32,210306,0,9,9,0,757,0,7,21,22,-17,14,16,100,54.54,48.04,5844094.492,5132868.797
03/07/2022,42.32,210307,0,1,1,0,757,0,7,21,22,-16,13,16,100,54.54,48.04,5845242.296,5135307.136
04/07/2022,42.32,210313,0,6,6,0,757,0,7,22,22,-15,13,16,100,54.54,48.04,5846390.1,5137745.475
05/07/2022,42.32,210324,0,11,11,0,757,0,7,22,22,-15,13,16,100,54.54,48.04,5847537.904,5140183.814
06/07/2022,42.32,210331,0,7,7,0,757,0,6,22,22,-14,13,16,100,54.54,48.04,5848685.708,5142622.153
07/07/2022,42.32,210341,0,10,10,0,757,0,6,21,22,-14,12,16,100,54.54,48.04,5849833.512,5145060.492
08/07/2022,42.32,210348,0,7,7,0,757,0,6,22,22,-14,12,16,100,54.54,48.04,5850981.316,5147498.831
09/07/2022,42.32,210348,0,0,0,0,757,,6,21,22,-13,12,16,100,54.54,48.04,5852129.12,5149937.17
10/07/2022,42.32,210366,0,18,18,0,757,,6,21,22,-13,12,16,100,54.54,48.04,5853276.924,5152375.509
11/07/2022,42.32,210375,0,9,9,0,757,,6,21,22,-14,11,16,100,54.54,48.04,5854424.728,5154813.848
12/07/2022,42.32,210386,0,11,11,0,757,,6,23,22,-13,11,16,100,54.54,48.04,5855572.532,5157252.187
13/07/2022,42.32,210401,0,15,15,0,757,,8,23,25,-13,8,16,100,54.54,48.04,5856720.336,5159690.526
14/07/2022,42.32,210433,0,32,32,0,757,,8,24,28,-12,8,16,100,54.54,48.04,5857868.14,5162128.865
15/07/2022,42.32,210462,0,29,29,0,757,,8,24,30,-11,8,16,100,54.54,48.04,5859015.944,5164567.204
16/07/2022,42.32,210510,0,48,48,0,757,,9,24,31,-10,10,16,100,54.54,48.04,5860163.748,5167005.543
17/07/2022,42.32,210528,0,18,18,0,757,,9,24,31,-10,10,16,100,54.54,48.04,5861311.552,5169443.882
18/07/2022,42.32,210546,0,18,18,0,757,,8,23,30,-10,10,16,100,54.54,48.04,5862459.356,5171882.221
19/07/2022,42.32,210592,0,46,46,0,757,,8,22,31,-11,10,17,100,54.54,48.04,5863607.16,5174320.56
20/07/2022,42.32,210638,0,46,46,0,757,,7,21,29,-11,9,18,100,54.54,48.04,5864754.964,5176758.899
21/07/2022,42.32,210676,0,38,38,0,757,,6,20,26,-13,8,18,100,54.54,48.04,5865902.768,5179197.238
22/07/2022,42.32,210719,0,43,43,0,757,,4,19,23,-14,8,18,100,54.54,48.04,5867050.572,5181635.577
23/07/2022,42.32,210766,0,47,47,0,757,,4,19,21,-15,7,19,100,54.54,48.04,5868198.376,5184073.916
24/07/2022,42.32,210789,0,23,23,0,757,,4,19,20,-15,7,19,100,54.54,48.04,5869346.18,5186512.255
25/07/2022,42.32,210815,0,26,26,0,757,,4,19,19,-15,7,19,100,54.54,48.04,5870493.984,5188950.594
26/07/2022,42.32,210877,0,62,62,0,757,,4,20,18,-15,7,19,100,54.54,48.04,5871641.788,5191388.933
27/07/2022,42.32,210963,0,86,86,0,757,,4,21,17,-15,12,18,100,54.54,48.04,5872789.592,5193827.272
28/07/2022,42.32,211052,0,89,89,0,757,,7,22,20,-13,11,18,100,54.54,48.04,5873937.396,5196265.611
29/07/2022,42.32,211135,0,83,83,0,757,,9,25,23,-11,12,18,100,54.54,48.04,5875085.2,5198703.95
30/07/2022,42.32,211192,0,57,57,0,757,,10,25,24,-10,12,18,100,54.54,48.04,5876233.004,5201142.289
31/07/2022,42.32,211239,0,47,47,0,757,,11,26,25,-9,12,18,100,54.54,48.04,5877380.808,5203580.628
01/08/2022,42.32,211271,0,32,32,0,757,,11,27,26,-8,12,17,100,54.54,48.04,5878528.612,5206018.967
02/08/2022,42.32,211375,0,104,104,0,757,,12,27,26,-8,12,17,100,54.54,48.04,5879676.416,5208457.306
03/08/2022,42.32,211441,0,66,66,0,757,,12,27,25,-8,12,18,100,54.54,48.04,5880824.22,5210895.645
04/08/2022,42.06,211537,0,96,96,0,757,,10,27,23,-9,12,18,100,54.39,47.87,5881972,5213334
05/08/2022,42.06,211643,0,106,106,0,757,,9,26,19,-10,12,18,100,54.39,47.87,5882744.25,5215004.25
06/08/2022,42.06,211711,0,68,68,0,757,,9,26,18,-11,12,18,100,54.39,47.87,5883516.5,5216674.5
07/08/2022,42.06,211842,0,131,131,0,757,,7,25,16,-12,11,18,100,54.39,47.87,5884288.75,5218344.75
08/08/2022,42.04,211842,0,0,0,0,757,,7,24,16,-12,11,19,100,54.38,47.86,5885061,5220015
09/08/2022,42.04,211942,0,100,100,0,757,,6,23,15,-13,10,19,100,54.38,47.86,5886257,5220815.667
10/08/2022,42.04,212027,0,85,85,0,757,,6,23,15,-12,10,19,100,54.38,47.86,5887453,5221616.333
11/08/2022,42.04,212124,0,97,97,0,757,,5,23,14,-13,10,19,100,54.38,47.86,5888649,5222417
12/08/2022,42.04,212214,0,90,90,0,757,,4,22,15,-13,9,20,75,51.25,47.86,,
13/08/2022,42.04,212323,0,109,109,0,757,,5,23,16,-13,10,20,75,51.25,47.86,,
14/08/2022,42.04,212356,0,33,33,0,757,,6,24,17,-12,11,19,75,51.25,47.86,,
15/08/2022,42.04,212443,0,87,87,0,757,,6,24,18,-11,12,20,75,51.25,47.86,,
16/08/2022,42.04,212571,0,128,128,0,757,,7,26,20,-10,12,20,75,51.25,47.86,,
17/08/2022,42.04,212761,0,190,190,0,757,,7,25,21,-10,12,20,75,51.25,47.86,,
18/08/2022,42.04,212920,0,159,159,0,757,,8,26,23,-9,13,20,75,51.25,47.86,,
19/08/2022,42.04,213072,0,152,152,0,757,,9,27,24,-8,14,21,75,51.25,47.86,,
20/08/2022,42.04,213157,0,85,85,0,757,,7,25,23,-9,13,21,75,51.25,47.86,,
21/08/2022,42.04,213209,0,52,52,0,757,,6,25,23,-9,13,22,75,51.25,47.86,,
22/08/2022,42.04,213264,0,55,55,0,757,,7,26,23,-8,13,22,75,51.25,47.86,,
23/08/2022,42.04,213370,0,106,106,0,757,,7,26,24,-8,13,22,75,51.25,47.86,,
24/08/2022,42.04,213502,0,132,132,0,757,,7,26,24,-7,13,22,75,51.25,47.86,,
25/08/2022,42.04,213591,0,89,89,0,757,,7,29,25,-6,13,22,75,51.25,47.86,,
26/08/2022,42.04,213691,0,100,100,0,757,,6,27,24,-7,10,22,75,51.25,47.86,,
27/08/2022,42.04,213738,0,47,47,0,757,,8,28,25,-6,10,22,75,51.25,47.86,,
28/08/2022,42.04,213824,0,86,86,0,757,,10,30,27,-4,11,22,75,51.25,47.86,,
29/08/2022,42.04,213824,0,0,0,0,757,,10,30,27,-4,11,21,75,51.25,47.86,,
30/08/2022,42.04,213925,0,101,101,0,757,,10,30,26,-4,11,21,75,51.25,47.86,,
31/08/2022,42.04,214039,0,114,114,0,757,,10,29,25,-5,11,21,75,51.25,47.86,,
01/09/2022,42.04,214169,0,130,130,0,757,,10,27,23,-6,12,20,75,51.25,47.86,,
02/09/2022,42.04,214273,0,104,104,0,757,,11,30,22,-5,15,19,75,51.25,47.86,,
03/09/2022,42.04,214407,0,134,134,0,757,,11,30,21,-5,14,19,75,51.25,47.86,,
04/09/2022,42.04,214407,0,0,0,0,757,,11,30,21,-6,14,18,75,51.25,47.86,,
05/09/2022,42.04,214455,0,48,48,0,757,,11,30,20,-7,14,18,75,51.25,47.86,,
06/09/2022,42.04,214563,0,108,108,0,757,,10,30,20,-8,14,18,75,51.25,47.86,,
07/09/2022,42.04,214649,0,86,86,0,757,,10,30,21,-8,14,17,75,51.25,47.86,,
08/09/2022,42.04,214835,0,186,186,0,757,,9,29,21,-9,15,17,75,51.25,47.86,,
09/09/2022,42.04,214897,0,62,62,0,757,,9,30,23,-9,15,17,75,51.25,47.86,,
10/09/2022,42.04,214897,0,0,0,0,757,,9,30,25,-11,14,17,75,51.25,47.86,,
11/09/2022,42.04,214982,0,85,85,0,757,,9,29,25,-11,14,17,75,51.25,47.86,,
12/09/2022,42.04,214982,0,0,0,0,757,,8,28,25,-11,14,18,75,51.25,47.86,,
13/09/2022,42.04,215157,0,175,175,0,757,,8,28,26,-11,14,18,75,51.25,47.86,,
14/09/2022,42.04,215272,0,115,115,0,757,,7,28,24,-12,14,18,75,51.25,47.86,,
15/09/2022,42.04,215322,0,50,50,0,757,,7,27,24,-12,15,18,75,51.25,47.86,,
16/09/2022,42.04,215322,0,0,0,0,757,,7,25,24,-13,15,18,75,51.25,47.86,,
17/09/2022,42.04,215391,0,69,69,0,757,,6,25,22,-13,16,18,75,51.25,47.86,,
18/09/2022,42.04,215448,0,57,57,0,757,,6,25,22,-13,16,18,75,51.25,47.86,,
19/09/2022,42.04,215505,0,57,57,0,758,,7,25,22,-13,16,18,75,51.25,47.86,,
20/09/2022,42.04,215555,0,50,50,0,758,,6,24,21,-13,17,18,75,51.25,47.86,,
21/09/2022,42.04,215615,0,60,60,0,758,,6,24,21,-13,17,18,75,51.25,47.86,,
22/09/2022,42.04,215654,0,39,39,0,758,,6,24,21,-13,17,18,75,51.25,47.86,,
23/09/2022,42.04,215691,0,37,37,0,758,,6,24,21,-13,17,18,75,51.25,47.86,,
24/09/2022,42.04,215714,0,23,23,0,758,,6,24,21,-13,17,18,75,51.25,47.86,,
25/09/2022,42.04,215751,0,37,37,0,758,,6,23,19,-14,17,18,75,51.25,47.86,,
26/09/2022,42.04,215799,0,48,48,0,758,,6,23,19,-14,17,18,75,51.25,47.86,,
27/09/2022,42.04,215821,0,22,22,0,758,,6,24,19,-14,17,18,0,43.96,50.24,,
28/09/2022,42.04,215821,0,0,0,0,758,,5,23,18,-15,17,19,0,43.96,50.24,,
29/09/2022,42.04,215843,0,22,22,0,758,,5,23,17,-15,17,19,0,43.96,50.24,,
30/09/2022,42.04,215860,0,17,17,0,758,,5,23,16,-15,17,19,0,43.96,50.24,,
01/10/2022,42.04,215876,0,16,16,0,758,,5,23,15,-15,16,19,0,43.96,50.24,,
